사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
24-Oct,9호선,4111,신목동,2,0,"3,019",331,"6,731","2,456","22,351","4,103","20,607","6,921","10,611","4,326","8,052","3,234","6,884","3,672","7,043","4,168","5,905","5,203","5,611","5,038","5,612","5,616","6,586","8,220","7,690","10,135","6,760","16,021","3,295","12,428","2,576","7,697","2,246","7,546","1,728","6,170",609,"4,088",156,998,0,120,0,0,0,0
24-Oct,9호선,4112,선유도,0,0,"2,391","1,341","6,717","4,535","23,143","15,846","28,053","40,014","13,174","21,809","10,170","9,534","9,709","9,286","10,763","10,012","10,997","9,768","10,831","10,707","12,891","10,863","15,661","11,032","27,868","14,866","37,453","24,362","14,719","16,585","9,060","10,181","7,376","8,621","5,165","8,099","2,142","4,639",309,"1,380",1,20,0,0,0,0
24-Oct,9호선,4113,당산,82,1,"9,032","1,378","17,968","7,464","54,186","16,117","63,279","46,178","38,332","25,827","28,351","17,531","27,299","19,389","29,733","21,122","27,408","23,760","25,494","23,426","26,559","27,200","29,978","33,962","39,332","47,420","49,393","65,748","26,333","49,939","21,899","34,047","21,143","34,004","16,899","30,041","8,077","19,182","1,454","5,402",0,290,0,0,0,0
24-Oct,9호선,4114,국회의사당,2,0,901,"1,940","2,321","12,606","5,345","48,487","8,213","157,737","8,281","59,604","10,610","28,959","14,017","22,082","17,529","21,853","20,642","25,264","25,998","19,854","30,586","14,667","40,763","13,770","73,825","17,647","101,842","15,289","38,495","9,309","26,874","5,778","30,205","5,269","17,981","4,200","5,593","2,580","1,086",886,0,1,0,0,0,0
24-Oct,9호선,4115,여의도,19,0,"3,043","2,929","4,787","27,469","9,559","151,217","12,091","176,450","13,282","82,794","17,144","39,008","25,798","38,491","26,794","38,003","32,632","39,506","36,806","36,664","47,064","34,012","64,853","34,295","161,442","36,819","158,749","41,051","76,837","22,850","69,068","11,953","55,076","9,350","31,472","8,486","10,123","4,598","1,397","1,872",0,255,0,0,0,0
24-Oct,9호선,4116,샛강,21,0,"1,289","1,125","2,719","4,575","6,077","17,283","6,880","39,124","5,797","14,750","5,657","9,374","7,091","8,549","8,038","8,062","8,873","8,769","9,375","8,030","10,671","8,282","12,554","10,084","22,409","12,597","31,594","15,882","12,870","9,475","15,711","4,823","18,347","4,316","11,532","3,845","4,460","2,302",821,754,1,19,0,0,0,0
24-Oct,9호선,4117,노량진,592,4,"18,220","1,834","25,899","13,324","68,477","40,887","94,286","66,749","53,384","42,137","36,101","26,754","34,538","31,110","38,906","35,210","42,909","39,676","37,363","36,858","36,876","40,637","43,028","49,256","53,550","70,681","55,023","99,584","34,162","64,181","38,439","45,538","43,949","42,380","46,831","40,702","15,511","22,962","1,746","6,454",1,1,0,0,0,0
24-Oct,9호선,4118,노들,10,1,"4,263",397,"6,610","1,410","18,603","2,430","23,249","4,821","13,662","4,243","9,622","4,116","8,035","5,195","8,881","6,201","8,220","7,317","7,391","8,943","6,967","10,902","8,139","13,849","8,535","15,910","9,531","21,648","7,519","14,660","12,332","9,103","10,131","7,550","4,541","7,486","1,310","3,927",223,"1,210",0,0,0,0,0,0
24-Oct,9호선,4119,흑석(중앙대입구),5,0,"3,542","1,077","6,598","5,607","19,787","12,560","23,930","28,046","16,881","18,172","14,144","16,759","14,921","13,938","16,225","15,099","17,732","15,151","17,617","15,684","20,154","15,010","22,246","16,863","26,621","24,092","20,204","31,560","12,419","20,169","12,484","14,042","12,402","12,038","9,737","11,508","4,741","6,423",954,"2,335",0,33,0,0,0,0
24-Oct,9호선,4120,동작(현충원),20,0,"1,110",330,"1,690","2,275","4,638","2,127","5,635","4,246","3,614","3,070","3,150","3,498","3,682","2,773","4,478","2,602","3,932","2,959","3,768","2,936","4,163","2,825","4,860","3,181","4,268","3,848","4,329","4,838","2,301","2,990","2,117","2,203","1,943","2,047","1,388","1,805",592,"1,283",90,"1,234",0,225,0,0,0,0
24-Oct,9호선,4121,구반포,5,0,235,894,591,"9,011","1,432","2,801","1,926","3,714","1,207","3,035","1,124","1,558","1,462","1,365","1,474","1,507","1,612","1,635","1,715","1,620","2,571","1,544","7,452","1,577","6,935","1,869","4,469","2,303","2,048","1,263","1,324",820,"1,110",808,758,614,226,421,57,188,0,1,0,0,0,0
24-Oct,9호선,4122,신반포,1,0,940,435,"2,748","4,579","10,108","9,456","12,510","12,131","8,392","8,110","6,450","6,319","6,027","5,541","7,016","6,143","7,400","7,179","6,949","7,564","9,080","7,658","11,357","8,135","11,655","10,925","12,222","12,999","7,111","9,715","6,227","6,192","6,322","4,456","3,766","4,601","1,075","2,219",185,802,0,0,0,0,0,0
24-Oct,9호선,4123,고속터미널,31,1,"2,554","1,471","6,766","16,666","19,923","22,049","27,791","33,473","22,347","35,773","20,374","40,791","22,763","43,952","26,294","44,177","29,208","44,484","32,492","49,328","37,539","49,825","40,359","53,536","42,070","59,064","42,306","65,183","36,225","42,475","36,923","29,394","28,362","24,347","22,277","22,267","8,104","9,231","1,010","2,112",0,10,0,0,0,0
24-Oct,9호선,4124,사평,1,0,"1,172",284,"3,720","2,060","12,097","5,753","14,088","8,139","9,035","4,000","7,153","3,803","6,031","3,719","6,875","4,555","6,492","6,419","5,834","5,982","6,823","7,693","8,529","7,932","8,705","10,423","8,501","12,473","5,225","9,304","3,282","6,708","2,653","5,833","1,926","5,557",638,"2,956",189,762,0,1,0,0,0,0
24-Oct,9호선,4125,신논현,63,0,"4,059","1,597","12,822","17,854","30,665","41,011","41,104","88,501","33,028","102,565","29,016","59,588","34,459","45,209","40,705","46,855","44,166","48,179","48,001","47,888","53,968","48,427","66,930","55,154","85,212","72,862","108,345","93,864","80,848","58,486","60,690","35,117","64,151","30,432","53,867","24,243","26,116","14,806","4,605","3,458",0,627,0,0,0,0
24-Oct,공항철도 1호선,4201,서울역,295,2,"3,645","1,874","4,770","17,339","13,271","24,865","18,986","37,163","19,970","32,766","21,497","27,394","26,752","27,159","30,314","25,965","30,078","26,541","24,355","22,014","34,672","25,197","34,952","23,830","43,070","26,183","42,071","25,946","33,983","23,134","25,502","16,613","27,262","14,670","19,906","10,631","11,915","5,474",162,"3,577",0,0,0,0,0,0
24-Oct,공항철도 1호선,4202,공덕,74,2,"2,072",167,"3,172","1,885","6,699","4,175","7,667","12,220","5,107","6,139","4,092","4,117","4,163","4,567","4,046","4,748","4,198","5,087","3,689","5,075","3,962","5,974","4,852","7,107","7,476","10,117","10,733","13,528","4,905","9,118","4,229","6,325","4,511","6,137","3,323","5,569","1,517","3,991",72,"1,898",0,0,0,0,0,0
24-Oct,공항철도 1호선,4203,홍대입구,293,33,"5,615",478,"7,155","4,455","12,136","11,120","16,081","27,510","15,344","31,909","16,207","27,011","17,494","30,623","18,800","34,841","22,060","35,612","24,833","30,741","31,068","31,065","37,790","32,260","44,338","36,135","49,682","42,651","40,400","29,624","37,931","17,717","41,076","14,815","36,084","13,314","16,766","9,976","1,555","3,177",0,0,0,0,0,0
24-Oct,공항철도 1호선,4204,디지털미디어시티,193,11,"4,552",738,"9,533","7,841","22,906","31,918","24,149","83,736","14,005","38,944","10,956","16,006","11,760","13,681","13,035","13,336","13,806","14,312","13,999","11,735","16,654","12,965","21,450","15,123","50,343","21,540","77,083","28,793","31,903","20,420","23,377","12,476","17,930","11,103","13,412","9,980","6,173","6,393",745,"2,943",0,4,0,0,0,0
24-Oct,공항철도 1호선,4206,마곡나루(서울식물원),41,2,"2,919","1,307","5,607","18,323","14,634","33,853","16,791","69,743","9,591","31,966","6,738","11,807","8,942","7,934","9,031","7,974","9,328","9,219","9,613","8,217","14,084","8,087","25,458","9,793","62,068","14,667","52,622","19,358","21,187","13,069","15,008","8,803","13,275","7,950","7,311","7,749","2,854","4,692",520,"3,138",0,0,0,0,0,0
24-Oct,공항철도 1호선,4207,김포공항,31,2,"2,135","2,424","3,082","11,740","6,977","21,070","12,728","18,606","17,447","10,619","17,070","9,833","17,431","10,452","15,776","11,408","18,614","10,908","19,683","9,627","18,969","9,594","16,766","10,401","21,317","12,225","26,196","10,365","17,388","5,916","15,295","2,888","18,107","1,673","16,133","1,490","6,478",915,158,814,2,54,0,0,0,0
24-Oct,공항철도 1호선,4208,계양,41,0,"14,967",952,"40,256","3,468","75,770","5,637","57,149","8,092","37,950","7,446","26,074","6,205","21,852","7,093","20,538","7,888","17,197","11,220","14,624","13,500","14,012","17,762","15,473","26,123","15,112","34,416","11,696","61,517","7,727","54,729","5,017","33,750","4,062","30,310","2,815","28,410","1,408","17,101",238,"5,628",0,0,0,0,0,0
24-Oct,공항철도 1호선,4209,검암,"1,436",1,"9,509",558,"14,727","2,844","34,303","7,291","24,508","15,290","13,289","6,287","10,183","4,834","9,883","4,440","9,218","5,260","7,990","5,910","6,790","6,505","7,389","8,051","9,126","11,882","9,171","15,797","11,970","26,885","4,995","24,376","3,804","14,706","3,054","13,701","2,360","13,054","1,010","10,405",175,"5,300",0,0,0,0,0,0
24-Oct,공항철도 1호선,4210,청라국제도시,205,0,"7,762",303,"18,372","5,995","35,090","7,617","23,132","18,366","14,793","5,721","11,462","3,779","11,665","3,953","11,208","4,956","9,580","6,289","8,532","7,236","9,386","8,769","11,417","12,207","15,328","16,837","19,514","26,616","6,455","24,738","4,420","16,071","3,682","15,822","2,600","16,594","1,148","9,614",179,"4,109",0,0,0,0,0,0
24-Oct,공항철도 1호선,4211,운서,200,7,"18,320",933,"23,423","7,799","34,181","12,202","29,006","13,665","16,684","12,102","17,324","7,204","20,235","7,934","18,487","9,979","14,790","10,930","12,740","13,576","14,038","15,867","16,066","18,847","18,346","24,046","14,431","35,216","8,738","28,265","7,584","24,255","7,367","24,116","6,068","24,064","2,577","18,901",369,"5,802",0,0,0,0,0,0
24-Oct,공항철도 1호선,4212,공항화물청사,6,0,624,924,"1,554","7,580","2,001","11,539","2,044","18,972","1,850","2,816",821,"1,626",772,"2,700","1,037","2,792","1,246","1,475","1,882","1,264","2,974","1,435","4,987","1,697","10,671","2,016","13,697","1,091","3,304","1,429","2,161","2,008","2,992",995,"2,538",447,668,206,8,73,0,0,0,0,0,0
24-Oct,공항철도 1호선,4213,인천공항1터미널,0,0,"11,726","11,349","14,548","21,302","18,775","39,622","20,928","33,992","17,579","27,575","16,840","29,304","18,937","34,048","26,321","41,486","28,781","30,609","34,305","26,728","42,706","22,339","38,327","24,992","34,476","28,220","37,122","21,056","26,111","20,868","23,400","12,925","27,889","10,886","30,432","7,614","14,560","7,045",122,"4,415",0,0,0,0,0,0
24-Oct,공항철도 1호선,4215,인천공항2터미널,0,0,"6,004","7,504","6,445","12,388","9,842","21,723","10,982","19,918","9,691","10,440","6,356","10,855","6,687","16,099","9,391","16,821","12,596","13,191","15,682","11,647","19,267","10,336","17,615","10,957","24,470","12,334","23,679","7,611","13,739","5,632","13,355","4,939","15,402","2,840","11,598","1,867","3,829","1,829",1,"2,248",0,0,0,0,0,0
24-Oct,공항철도 1호선,4217,영종,22,0,"4,202",159,"12,492","2,183","17,811","3,323","13,846","3,927","9,981","3,663","9,002","3,800","8,397","4,830","7,881","4,544","6,948","4,378","6,149","5,931","6,476","8,401","7,286","9,207","7,427","10,142","4,762","16,646","3,359","16,069","2,551","9,688","2,432","10,011","1,769","9,228",840,"7,426",133,"2,522",0,0,0,0,0,0
24-Oct,9호선2~3단계,4126,언주,0,0,"1,444","1,057","3,176","8,408","7,353","24,327","10,708","72,071","10,548","55,142","11,125","24,022","12,371","15,023","14,578","13,413","15,083","16,590","17,132","14,617","19,933","12,811","24,981","13,424","45,768","14,579","62,420","16,014","30,692","10,681","17,876","7,406","13,709","7,679","9,483","5,553","3,390","3,562",701,"1,109",0,50,0,0,0,0
24-Oct,9호선2~3단계,4127,선정릉,3,0,"1,104","1,071","4,433","7,306","8,964","20,411","11,104","59,017","9,225","47,938","8,083","21,574","8,553","14,337","11,216","13,663","12,139","15,173","13,743","13,142","15,397","11,829","19,358","12,078","34,189","14,450","53,483","16,364","29,379","11,663","15,895","8,287","13,284","7,827","9,861","6,879","3,686","4,441",708,"1,300",0,6,0,0,0,0
24-Oct,9호선2~3단계,4128,삼성중앙,0,0,"1,101",599,"3,396","4,837","6,474","18,287","8,703","46,997","7,325","34,927","6,966","13,402","7,274","9,437","9,457","8,849","9,597","8,912","9,723","8,563","12,116","8,154","15,945","8,701","27,643","11,810","44,029","13,442","18,928","9,158","11,297","6,006","9,910","4,714","6,341","4,436","2,593","2,546",488,920,0,1,0,0,0,0
24-Oct,9호선2~3단계,4129,봉은사,11,0,"1,813","2,193","5,316","17,894","9,860","46,195","10,822","122,612","9,954","87,364","11,555","50,094","18,738","42,851","25,537","39,146","30,821","42,243","37,247","34,603","45,091","31,257","59,726","30,041","88,072","28,634","110,283","27,899","54,151","17,647","38,778","10,112","33,675","8,397","21,900","5,623","5,328","3,450",755,728,0,0,0,0,0,0
24-Oct,9호선2~3단계,4130,종합운동장,12,0,"1,535",263,"4,029","2,012","10,634","5,712","14,017","12,601","9,790","9,611","6,624","5,667","7,063","6,203","7,310","7,444","7,642","7,688","7,215","7,877","7,756","7,987","9,830","9,647","12,782","13,135","13,199","18,460","9,223","12,287","8,331","7,322","10,683","7,082","5,740","6,391","2,774","3,340",454,"1,009",0,7,1,0,0,0
24-Oct,9호선2~3단계,4131,삼전,16,0,"5,258",634,"7,883","2,661","24,505","5,733","38,126","16,881","24,995","9,979","14,021","6,441","11,547","6,895","12,771","7,622","11,673","9,092","10,454","9,004","10,063","11,086","10,627","14,320","13,934","19,135","17,459","29,234","8,152","23,038","6,504","14,696","5,738","14,442","4,416","11,882","1,782","7,890",355,"2,291",1,456,0,0,0,0
24-Oct,9호선2~3단계,4132,석촌고분,3,0,"3,630",587,"7,362","2,720","19,823","5,497","32,765","15,073","21,456","10,393","12,264","6,489","10,832","6,778","12,025","8,418","10,694","8,358","9,310","9,117","9,896","9,983","10,892","12,532","12,491","17,278","15,846","27,117","7,459","20,810","5,922","13,147","5,033","11,895","4,274","11,467","1,491","6,498",255,"2,459",0,8,0,0,0,0
24-Oct,9호선2~3단계,4133,석촌,4,0,"3,716",474,"10,513","2,988","25,813","5,543","36,260","14,212","24,721","12,045","15,804","9,687","14,833","10,688","15,194","12,363","15,908","12,421","14,750","12,505","15,053","13,838","16,873","15,967","18,028","22,956","19,304","33,433","12,187","26,102","10,867","17,249","11,641","14,294","8,802","14,817","3,857","7,382",620,"2,139",0,2,0,0,0,0
24-Oct,9호선2~3단계,4134,송파나루,0,0,"2,259",271,"4,961","1,633","13,736","4,650","21,660","12,339","13,250","9,569","8,170","6,288","7,201","7,450","8,075","8,737","8,691","8,213","8,189","8,153","8,202","9,569","8,412","11,603","10,018","16,863","14,098","23,982","7,893","17,932","7,320","9,994","6,986","7,628","5,815","7,104","2,370","4,016",431,"1,397",0,0,0,0,0,0
24-Oct,9호선2~3단계,4135,한성백제,1,0,"1,104",243,"3,867","1,107","8,939","2,425","12,110","7,705","6,822","4,914","4,621","3,664","4,363","3,679","5,139","3,803","5,371","4,633","5,258","4,141","5,509","4,440","6,368","5,136","7,533","6,916","9,011","9,730","3,596","7,699","3,067","4,223","2,900","4,334","2,072","3,165",684,"2,462",118,683,0,0,0,0,0,0
24-Oct,9호선2~3단계,4136,올림픽공원(한국체대),1,0,"1,932",724,"7,274","4,087","16,409","7,583","19,907","16,471","13,664","12,699","9,368","14,336","9,520","15,984","11,269","16,382","11,550","20,258","11,888","20,796","15,236","22,264","18,244","21,397","24,015","22,242","25,068","25,266","17,267","17,818","18,794","11,266","22,574","11,359","14,747","9,952","1,807","6,232",317,"1,743",0,47,0,1,0,0
24-Oct,9호선2~3단계,4137,둔촌오륜,0,0,563,250,"1,217","4,130","3,232","4,198","3,781","3,738","2,400","1,837","1,579","1,458","1,506","1,618","1,798","1,529","1,992","1,552","1,912","1,463","3,106","1,714","7,494","1,822","3,503","2,278","1,840","3,401","1,031","2,599",795,"1,643",749,"1,392",434,"1,501",179,680,26,323,1,30,0,0,0,0
24-Oct,9호선2~3단계,4138,중앙보훈병원,4,0,"4,600",594,"19,747","7,286","49,795","12,948","49,858","23,277","30,928","15,905","21,834","15,994","20,951","10,488","18,935","12,791","14,901","14,584","18,671","14,261","20,160","13,200","20,746","14,877","21,801","23,157","16,164","38,622","7,598","29,628","5,359","18,650","4,340","16,386","3,266","17,489","1,027","7,808",132,"2,487",0,182,0,0,0,0
24-Oct,우이신설선,4701,북한산우이,9,4,"1,769",731,"3,292","2,191","9,219","3,941","9,764","8,782","6,643","12,732","5,436","12,371","6,022","10,070","7,689","7,728","8,720","6,111","10,904","5,625","11,536","5,216","10,895","5,247","8,162","5,540","6,545","6,629","3,815","5,138","2,644","3,481","1,657","3,051","1,009","2,779",568,"1,624",157,694,0,49,0,0,0,0
24-Oct,우이신설선,4702,솔밭공원,19,2,"2,029",239,"4,088","1,138","11,235","1,584","11,323","3,341","7,800","3,039","5,904","2,953","5,163","3,028","5,104","3,742","4,523","4,190","4,076","4,721","4,558","5,104","4,598","6,009","3,630","6,198","2,964","8,507","1,726","7,560","1,188","5,126",839,"4,437",687,"3,778",275,"2,570",84,608,0,0,0,0,0,0
24-Oct,우이신설선,4703,4.19민주묘지,7,3,"1,633",438,"3,442","1,373","8,864","2,784","10,573","12,462","7,378","5,962","6,436","7,775","6,868","11,799","7,342","6,318","7,755","6,416","8,283","6,860","8,333","5,826","11,588","6,252","10,839","6,613","7,140","8,070","4,170","7,912","3,330","4,848","2,507","3,990","1,817","3,714",755,"2,560",150,643,0,0,0,0,0,0
24-Oct,우이신설선,4704,가오리,3,1,"2,890",330,"6,472","1,345","17,295","2,925","17,831","6,160","12,205","4,631","8,989","4,667","8,502","4,775","7,825","5,907","7,437","6,203","6,384","6,301","6,110","8,536","6,196","10,717","5,999","10,787","4,951","14,761","3,521","13,224","2,439","7,658","1,703","6,885","1,186","6,290",535,"3,404",150,989,0,0,0,0,0,0
24-Oct,우이신설선,4705,화계,6,0,"2,031",665,"4,889","1,497","12,406","2,778","14,755","6,273","9,665","6,102","8,151","5,406","7,470","5,337","8,736","5,645","7,326","6,030","6,327","5,758","6,209","6,653","6,236","7,500","5,252","8,361","4,673","10,700","3,499","9,445","2,143","6,266","1,494","5,023",972,"4,604",588,"2,691",147,828,0,0,0,0,0,0
